Program/Agency Name,Project Name,Sub-Project Name,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Total 10 Year,Ward Number,Ward,Category
TO Live,Meridian Arts Centre - AODA,MAC - AODA Compliance Projects (Current),3349.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3349.00,18.00,Willowdale,Legislated
TO Live,Meridian Arts Centre - AODA,MAC - AODA Compliance Projects (Future),0.00,4932.00,4733.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,10665.00,18.00,Willowdale,Legislated
TO Live,Meridian Arts Centre - SOGR,MAC - BCA Recommendations (Future),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,3000.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Building Condition Assessment,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Building Condition Assessment (Future),0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,90.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Chillers and Cooling Tower Replacement,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2200.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Replace Glycol Sprinklers,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Roof Replace (PVC),2306.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2306.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - SOGR Projects (Current),3255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3255.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - SOGR Projects (Future),0.00,26.00,277.00,341.00,1354.00,0.00,0.00,0.00,0.00,0.00,1998.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - SOGR Projects 2021 (2020 CFC Reduction),119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Technical Theatre Improvements (Current),791.00,1348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2139.00,18.00,Willowdale,State of Good Repair
TO Live,Meridian Arts Centre - SOGR,MAC - Technical Theatre Improvements (Future),0.00,0.00,0.00,0.00,90.00,1679.00,0.00,0.00,0.00,0.00,1769.00,18.00,Willowdale,State of Good Repair
TO Live,MH - AODA Projects,MH - AODA Compliance Projects (Current),4856.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4856.00,13.00,Toronto Centre,Legislated
TO Live,MH - AODA Projects,MH - AODA Compliance Projects (Future),0.00,2229.00,2295.00,2604.00,0.00,0.00,0.00,0.00,0.00,0.00,7128.00,13.00,Toronto Centre,Legislated
TO Live,MH - BCA Recommendations,MH - BCA Recommendations (Future),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,3000.00,6000.00,13.00,Toronto Centre,State of Good Repair
TO Live,MH - Building Envelope,MH - Building Condition Assessment (Future),0.00,0.00,85.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,175.00,13.00,Toronto Centre,State of Good Repair
TO Live,MH - Building Envelope,MH - Repairs to Fire Smoke Traps,20.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,13.00,Toronto Centre,State of Good Repair
TO Live,MH - Site Work,MH - Exterior Envelope and Site Work,78.00,1039.00,1183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2300.00,13.00,Toronto Centre,Health and Safety
TO Live,MH - Site Work,MH - Exterior Lighting Systems - Walkways,5.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,13.00,Toronto Centre,Health and Safety
TO Live,MH - Theatre Systems and Equipment,MH - Fall Arrest System,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.00,13.00,Toronto Centre,Health and Safety
TO Live,MH - Theatre Systems and Equipment,MH - PSVC Systems,274.00,289.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.00,13.00,Toronto Centre,State of Good Repair
TO Live,MH - Theatre Systems and Equipment,MH - PSVC Systems (Future),0.00,0.00,0.00,0.00,20.00,405.00,0.00,0.00,0.00,0.00,425.00,13.00,Toronto Centre,State of Good Repair
TO Live,MH - Theatre Systems and Equipment,MH - Theatrical Lighting LED System Lobby & Stage,88.00,776.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864.00,13.00,Toronto Centre,State of Good Repair
TO Live,St Lawrence Centre for the Arts - AODA,STLC - AODA Compliance Projects (Future),0.00,3383.00,5029.00,4680.00,0.00,0.00,500.00,0.00,0.00,0.00,13592.00,13.00,Toronto Centre,Legislated
TO Live,St Lawrence Centre for the Arts - SOGR,STLC - SOGR Projects (Future),0.00,0.00,6661.00,6781.00,3139.00,5754.00,4000.00,2100.00,3000.00,0.00,31435.00,13.00,Toronto Centre,State of Good Repair
TO Live,St Lawrence Centre for the Arts - SOGR,STLC - SOGR Projects 2021 (2020 CFC Reduction),350.00,1914.00,322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2586.00,13.00,Toronto Centre,State of Good Repair
TO Live,St Lawrence Centre for the Arts - SOGR,STLC - Studies and Redevelopment Planning(2021-23),3000.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,13.00,Toronto Centre,Growth Related
Toronto & Region Conservation Authority,Toronto Wildlife Centre Site Restoration,Toronto Wildlife Centre Site Restoration,16.60,16.60,16.60,16.60,0.00,0.00,0.00,0.00,0.00,0.00,66.40,25.00,Scarborough-Rouge Park,Growth Related
Toronto & Region Conservation Authority,BLACK CREEK PIONEER VILLAGE RETROFIT,Retrofit Activities for 2009+,371.00,371.00,371.00,371.00,371.00,371.00,371.00,371.00,371.00,371.00,3710.00,7.00,Humber River-Black Creek,State of Good Repair
Toronto & Region Conservation Authority,TRCA - Asset & Infrastructure Management Plan,Council Dir: Scarborough Bluff West Project EA,728.00,1456.00,728.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2912.00,20.00,Scarborough Southwest,Service Improvement and Enhancement
Toronto & Region Conservation Authority,TRCA - Asset & Infrastructure Management Plan,Scarborough Waterfront - Brimley Road Construction,1365.00,5230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6595.00,20.00,Scarborough Southwest,Health and Safety
Toronto & Region Conservation Authority,TRCA - Asset & Infrastructure Management Plan,Scarborough Waterfront - Brimley Road Design,3866.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3866.00,20.00,Scarborough Southwest,Health and Safety
Toronto & Region Conservation Authority,TRCA ADMINISTRATIVE INFRASTRUCTURE PROJECT,Long Term Accommodation - 5 Shoreham,963.20,963.20,963.20,963.20,963.20,963.20,963.20,963.20,963.20,963.20,9632.00,7.00,Humber River-Black Creek,Growth Related
Toronto & Region Conservation Authority,WATERFRONT DEVELOPMENT,Tommy Thompson- Cell Capping,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,500.00,14.00,Toronto-Danforth,State of Good Repair
Toronto & Region Conservation Authority,WATERFRONT DEVELOPMENT,Wtrfrnt Dev: Ashbridges Bay / Coatsworth Cut,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,2500.00,19.00,Beaches-East York,State of Good Repair
Toronto & Region Conservation Authority,WATERFRONT DEVELOPMENT,Wtrfrnt Dev:Keating Channel Dredging,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,3200.00,14.00,Toronto-Danforth,State of Good Repair
Toronto & Region Conservation Authority,WATERFRONT DEVELOPMENT,Wtrfrnt Dev:Tommy Thompson Park Management Program,514.00,781.00,795.00,809.00,823.00,837.00,852.00,867.00,882.00,898.00,8058.00,14.00,Toronto-Danforth,Service Improvement and Enhancement
Toronto Employment & Social Services,Leasehold improvement,Bridlewood,1416.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1416.00,22.00,Scarborough-Agincourt,Service Improvement and Enhancement
Toronto Employment & Social Services,Leasehold improvement,Dufferin Mall,1220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.00,9.00,Davenport,Service Improvement and Enhancement
Toronto Paramedic Services,Ambulance Post Program,Ambulance Post #1 - 30 Queen's Plate Dr,48.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1448.00,1.00,Etobicoke North,Growth Related
Toronto Paramedic Services,Ambulance Post Program,Ambulance Post #2 - 330 Bering Ave,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Paramedic Services,MF#5 (FACILITY) - 18 Dyas Road,MF#5 (FACILITY) - 18 Dyas Road (Phase 1),200.00,1000.00,2000.00,6800.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,16.00,Don Valley East,Growth Related
Toronto Paramedic Services,Multi-Function Station #2,MF#02 - COVID Surcharge and NetZero,0.00,10000.00,10000.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,21.00,Scarborough Centre,Growth Related
Toronto Paramedic Services,Multi-Function Station #2,Multi-Function Station #2 - DESIGN & CONSTRUCTION,200.00,15600.00,17700.00,5245.00,0.00,0.00,0.00,0.00,0.00,0.00,38745.00,21.00,Scarborough Centre,Growth Related
Toronto Parking Authority,305 Rockcliffe - Shops - Facilities Maintenance,305 Rockcliffe - Shops - Facilities Maintenance,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,5.00,York South-Weston,Service Improvement and Enhancement
Toronto Parking Authority,CP 39 Castlefield Redevelopment,CP 39 Castlefield Redevelopment,10.00,25.00,25.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,1560.00,8.00,Eglinton-Lawrence,Service Improvement and Enhancement
Toronto Parking Authority,CP 68 CP 43 CP 150 Stairwell Rehabilitation,CP 43 Stairwell Rehabilitation,600.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1100.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP125 Garage Major Repairs,CP125 Garage Major Repairs,0.00,0.00,200.00,500.00,500.00,500.00,500.00,300.00,0.00,0.00,2500.00,13.00,Toronto Centre,State of Good Repair
Toronto Parking Authority,CP43 Garage Major Repairs,CP43 Garage Major Repairs,0.00,0.00,0.00,200.00,300.00,300.00,300.00,300.00,200.00,0.00,1600.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP68 Garage Major Repairs,CP68 Garage Major Repairs,0.00,0.00,200.00,300.00,300.00,300.00,300.00,200.00,0.00,0.00,1600.00,11.00,University-Rosedale,State of Good Repair
Toronto Parking Authority,"2204, 2212 Eglinton W. (CP 673)",CP 673 Construction of new surface lot,-100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-100.00,8.00,Eglinton-Lawrence,Growth Related
Toronto Parking Authority,Acquisition - 229 Richmond St West,Acquisition 229 Richmond St West,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,10.00,Spadina-Fort York,Growth Related
Toronto Parking Authority,Acquisition - 229 Richmond St West,Acquisition - 229 Richmond St West,0.00,0.00,3000.00,3199.00,3000.00,3000.00,3000.00,0.00,0.00,0.00,15199.00,10.00,Spadina-Fort York,Growth Related
Toronto Parking Authority,Bessarion Community Centre,Acquisition - Bessarion Community Centre,502.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,702.00,17.00,Don Valley North,Growth Related
Toronto Parking Authority,CP 11 Structural Concrete Repairs,CP 11 Structural Concrete Repairs,0.00,680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.00,12.00,Toronto-St. Pauls,State of Good Repair
Toronto Parking Authority,CP 12/CP 223 (JV) 30 Alvin Ave,CP 12/CP 223 (JV) 30 Alvin Ave,25.00,25.00,25.00,25.00,25.00,125.00,9009.00,0.00,0.00,0.00,9259.00,12.00,Toronto-St. Pauls,Growth Related
Toronto Parking Authority,CP 15 (JV) 50 Cumberland St Redevelopment,CP 15 (JV) 50 Cumberland St Redevelopment,25.00,25.00,25.00,25.00,250.00,4725.00,0.00,0.00,0.00,0.00,5075.00,11.00,University-Rosedale,Growth Related
Toronto Parking Authority,CP 219 (JV) 87 Richmond Street East,CP 219 (JV) 87 Richmond Street East,50.00,0.00,0.00,0.00,0.00,0.00,5000.00,0.00,0.00,0.00,5050.00,13.00,Toronto Centre,Growth Related
Toronto Parking Authority,CP 221 (JV) 121 St. Patrick St.,CP 221 (JV) 121 St. Patrick St.,25.00,150.00,5768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5943.00,11.00,University-Rosedale,Growth Related
Toronto Parking Authority,CP 282 (JV) 838 Broadview Ave,CP 282 (JV) 838 Broadview Avenue,25.00,25.00,25.00,50.00,1575.00,0.00,0.00,0.00,0.00,0.00,1700.00,14.00,Toronto-Danforth,Growth Related
Toronto Parking Authority,CP 29 New Elevators,CP 29 New Elevators,0.00,0.00,0.00,350.00,975.00,875.00,0.00,0.00,0.00,0.00,2200.00,12.00,Toronto-St. Pauls,Service Improvement and Enhancement
Toronto Parking Authority,CP 36 Local WP and Concrete Repairs,CP 36 Local WP and Concrete Repairs,225.00,1325.00,1475.00,2550.00,2550.00,2550.00,2550.00,2150.00,1300.00,300.00,16975.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP 49 Facility Modernization,CP 49 Facility Modernizatio,0.00,0.00,0.00,40.00,75.00,0.00,0.00,0.00,0.00,0.00,115.00,12.00,Toronto-St. Pauls,Service Improvement and Enhancement
Toronto Parking Authority,CP 505 Cliveden Redevelopment,CP 505 Carpark Expansion,75.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,575.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Parking Authority,CP 58 - Retaining wall and fence,CP 58 - Retaining wall and fence,0.00,0.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,11.00,University-Rosedale,State of Good Repair
Toronto Parking Authority,CP 58 Parking Garage Restoration,CP 58 Parking Garage Restoration,1160.00,1160.00,1160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3480.00,11.00,University-Rosedale,State of Good Repair
Toronto Parking Authority,CP13 Garage Major Repairs,CP13 Garage Major Repairs,0.00,0.00,0.00,0.00,0.00,200.00,400.00,400.00,0.00,0.00,1000.00,12.00,Toronto-St. Pauls,State of Good Repair
Toronto Parking Authority,CP150 Garage Major Repairs,CP150 Garage Major Repairs,0.00,0.00,200.00,400.00,400.00,400.00,200.00,0.00,0.00,0.00,1600.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP150 Revitalization projects - Facilities Maint,CP150 Revitalization projects - Facilities Maint,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,10.00,Spadina-Fort York,Service Improvement and Enhancement
Toronto Parking Authority,CP212 / 227 Adelaide and Spadina Re-development,CP212 CP227 (JV) 363 Adelaide and 105 Spadina,30.00,5.00,5.00,10.00,8680.00,0.00,0.00,0.00,0.00,0.00,8730.00,10.00,Spadina-Fort York,Growth Related
Toronto Parking Authority,CP261 Garage Major Repairs,CP261 Garage Major Repairs,0.00,0.00,0.00,0.00,0.00,0.00,200.00,400.00,300.00,0.00,900.00,9.00,Davenport,State of Good Repair
Toronto Parking Authority,CP286 Garage Major Repairs,CP286 Garage Major Repairs,100.00,0.00,200.00,300.00,200.00,0.00,0.00,0.00,0.00,0.00,800.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP29 Revitalization projects - Facilities Maint,CP29 Revitalization projects - Facilities Maint,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,12.00,Toronto-St. Pauls,Service Improvement and Enhancement
Toronto Parking Authority,CP34 Garage Major Repairs,CP34 Garage Major Repairs,0.00,0.00,0.00,0.00,0.00,200.00,300.00,300.00,200.00,0.00,1000.00,13.00,Toronto Centre,State of Good Repair
Toronto Parking Authority,CP34 Revitalization projects - Facilities Maint,CP34 Revitalization projects - Facilities Maint,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,13.00,Toronto Centre,Service Improvement and Enhancement
Toronto Parking Authority,CP34 Second Elevator,CP34 Second Elevator,0.00,0.00,200.00,700.00,600.00,0.00,0.00,0.00,0.00,0.00,1500.00,13.00,Toronto Centre,Service Improvement and Enhancement
Toronto Parking Authority,CP36 - M1 Shop - Facilities Maintenance,CP36 - M1 Shop - Facilities Maintenance,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,10.00,Spadina-Fort York,Service Improvement and Enhancement
Toronto Parking Authority,CP404 Garage Major Repairs,CP404 Garage Major Repairs,0.00,0.00,0.00,0.00,0.00,200.00,300.00,300.00,200.00,0.00,1000.00,18.00,Willowdale,State of Good Repair
Toronto Parking Authority,CP42 Garage Major Repairs,CP42 Garage Major Repairs,0.00,0.00,0.00,0.00,200.00,300.00,300.00,300.00,200.00,0.00,1300.00,9.00,Davenport,State of Good Repair
Toronto Parking Authority,CP52 Garage Major Repairs,CP52 Garage Major Repairs,300.00,600.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,CP52 Revitalization projects - Facilities Maint,CP52 Revitalization projects - Facilities Maint,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,10.00,Spadina-Fort York,Service Improvement and Enhancement
Toronto Parking Authority,CP58 Repaving of Surface Lot,CP58 Repaving of Surface Lot,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,11.00,University-Rosedale,State of Good Repair
Toronto Parking Authority,CP68 New Elevators and Stairwell Rehabilitation,CP68 New Elevators and Stairwell Rehabilitation,1100.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2100.00,11.00,University-Rosedale,State of Good Repair
Toronto Parking Authority,CP68 Revitalization projects - Facilities Maint,CP68 Revitalization projects - Facilities Maint,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,11.00,University-Rosedale,Service Improvement and Enhancement
Toronto Parking Authority,Etobicoke Civic Centre,Etobicoke Civic Centre,0.00,0.00,0.00,10.00,499.00,0.00,0.00,0.00,0.00,0.00,509.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Parking Authority,"Exhaust Fan, Drain, Concrete CP 36","CP 36 Exhaust Fan, Drain, Concrete",150.00,1000.00,850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Parking Authority,St. Lawrence Market North,St. Lawrence Market North,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14500.00,13.00,Toronto Centre,Service Improvement and Enhancement
Toronto Public Library,Albert Campbell Renovation,Albert Campbell Renovation - Construction (SOGR),2837.00,536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3373.00,20.00,Scarborough Southwest,State of Good Repair
Toronto Public Library,Albert Campbell Renovation,Albert Campbell Renovation S3- Construction (SOGR),548.00,588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1136.00,20.00,Scarborough Southwest,State of Good Repair
Toronto Public Library,Barbara Frum Renovation,Barbara Frum Renovation- Design (SOGR),0.00,375.00,579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,954.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Barbara Frum Renovation,Barbara Frum Renovation-Construction (SOGR),0.00,0.00,0.00,3344.00,5166.00,5321.00,3654.00,0.00,0.00,0.00,17485.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Bayview - Bessarion Relocation,Bayview Library Construction (Growth),2400.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2900.00,17.00,Don Valley North,Growth Related
Toronto Public Library,Bayview - Bessarion Relocation,Bayview Library S3 Construction (Growth),635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,635.00,17.00,Don Valley North,Growth Related
Toronto Public Library,Bridlewood Relocation and Expansion,Bridlewood Relocation and Expansion,2177.00,5022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7199.00,22.00,Scarborough-Agincourt,Growth Related
Toronto Public Library,Bridlewood Relocation and Expansion,Bridlewood Relocation and Expansion (S3),348.00,1340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1688.00,22.00,Scarborough-Agincourt,Growth Related
Toronto Public Library,Centennial Renovation & Expansion,Centennial  - Construction (Growth),1505.00,6600.00,5948.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,16553.00,6.00,York Centre,Growth Related
Toronto Public Library,Christie Site,Christie Site - Design,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,67.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Public Library,Dawes Road Neighbourhood Library,Dawes Road Library Construction (Growth) scope cha,0.00,866.00,2355.00,122.00,3700.00,0.00,0.00,0.00,0.00,0.00,7043.00,19.00,Beaches-East York,Growth Related
Toronto Public Library,Dawes Road Neighbourhood Library,Dawes Road Library Design & Construction (Growth),448.00,4000.00,5164.00,7622.00,1618.00,0.00,0.00,0.00,0.00,0.00,18852.00,19.00,Beaches-East York,Growth Related
Toronto Public Library,Deer Park Relocation and Expansion,Deer Park Relocation and Expansion - Design,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,12.00,Toronto-St. Pauls,Growth Related
Toronto Public Library,Etobicoke Civic Centre New Construction,Etobicoke Civic Centre Construction (Growth),0.00,0.00,5469.00,6761.00,6964.00,9558.00,0.00,0.00,0.00,0.00,28752.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Public Library,Etobicoke Civic Centre New Construction,Etobicoke Civic Centre S3 -Design (Growth),15.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Public Library,Etobicoke Civic Centre New Construction,Etobicoke Civic Centre-Design (Growth),284.00,532.00,249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1065.00,3.00,Etobicoke-Lakeshore,Growth Related
Toronto Public Library,High Park Renovation & Expansion,High Park Renovation- Construction (SOGR),0.00,0.00,0.00,0.00,3701.00,6100.00,5498.00,0.00,0.00,0.00,15299.00,4.00,Parkdale-High Park,Growth Related
Toronto Public Library,High Park Renovation & Expansion,High Park Renovation-Design (SOGR),244.00,418.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834.00,4.00,Parkdale-High Park,Growth Related
Toronto Public Library,Lillian H Smith Renovation,Lillian H Smith Renovation-Construction (SOGR),0.00,0.00,0.00,0.00,0.00,1194.00,6681.00,9175.00,11813.00,9734.00,38597.00,11.00,University-Rosedale,Growth Related
Toronto Public Library,Lillian H Smith Renovation,Lillian H Smith Renovation-Design (SOGR),0.00,0.00,745.00,1278.00,527.00,0.00,0.00,0.00,0.00,0.00,2550.00,11.00,University-Rosedale,Growth Related
Toronto Public Library,Maryvale Relocation & Expansion,Maryvale Relocation and Expansion,1101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1101.00,21.00,Scarborough Centre,Growth Related
Toronto Public Library,Maryvale Relocation & Expansion,Maryvale Relocation and Expansion S3,584.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,584.00,21.00,Scarborough Centre,Growth Related
Toronto Public Library,Mimico Renovation,Mimico Renovation-Construction(SOGR),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3596.00,5556.00,9152.00,3.00,Etobicoke-Lakeshore,State of Good Repair
Toronto Public Library,Mimico Renovation,Mimico Renovation-Design(SOGR),0.00,0.00,0.00,0.00,0.00,310.00,532.00,219.00,0.00,0.00,1061.00,3.00,Etobicoke-Lakeshore,State of Good Repair
Toronto Public Library,Northern District - Streetscaping,Northern District - Screetscaping,495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Northern District Renovation,Northern District Library - Design (SOGR),116.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Northern District Renovation,Northern District Library S3 - Design (SOGR),59.00,395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Northern District Renovation,Northern District Library-Construction (SOGR),0.00,0.00,3187.00,5253.00,4734.00,0.00,0.00,0.00,0.00,0.00,13174.00,8.00,Eglinton-Lawrence,State of Good Repair
Toronto Public Library,Parkdale Reconstruction,Parkdale Reconstruction-Design(Growth),0.00,502.00,862.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,1719.00,14.00,Toronto-Danforth,Growth Related
Toronto Public Library,Parkdale Reconstruction,Parkdale Reconstruction-Growth,0.00,0.00,0.00,0.00,5940.00,9177.00,9452.00,6490.00,0.00,0.00,31059.00,14.00,Toronto-Danforth,Growth Related
Toronto Public Library,Parliament Street Renovation,Parliament Street Library - Construction (SOGR),0.00,0.00,0.00,0.00,0.00,0.00,4889.00,7553.00,7780.00,5342.00,25564.00,13.00,Toronto Centre,Growth Related
Toronto Public Library,Parliament Street Renovation,Parliament Street Library - Design (SOGR),0.00,0.00,396.00,680.00,280.00,0.00,0.00,0.00,0.00,0.00,1356.00,13.00,Toronto Centre,Growth Related
Toronto Public Library,Perth Dupont Relocation,Perth Dupont Library - Construction (Growth),1398.00,3359.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4757.00,9.00,Davenport,Growth Related
Toronto Public Library,Pleasant View Library Renovation & Expansion,Pleasant View Construction,0.00,0.00,1986.00,2045.00,0.00,0.00,0.00,0.00,0.00,0.00,4031.00,17.00,Don Valley North,Growth Related
Toronto Public Library,Pleasant View Library Renovation & Expansion,Pleasant View Library Design,268.00,268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.00,17.00,Don Valley North,Growth Related
Toronto Public Library,Port Lands New Construction,Port Lands New Construction Design (Growth),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.00,698.00,1149.00,14.00,Toronto-Danforth,Growth Related
Toronto Public Library,Richview Building Elements,Richview Building Elements,719.00,1037.00,1554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3310.00,2.00,Etobicoke Centre,State of Good Repair
Toronto Public Library,Sanderson Neighbourhood Library Renovation,Sanderson Library - Design (SOGR),0.00,0.00,0.00,368.00,632.00,261.00,0.00,0.00,0.00,0.00,1261.00,10.00,Spadina-Fort York,State of Good Repair
Toronto Public Library,Sanderson Neighbourhood Library Renovation,Sanderson Library-Construction (SOGR),0.00,0.00,0.00,0.00,0.00,0.00,1230.00,4504.00,6959.00,7167.00,19860.00,10.00,Spadina-Fort York,State of Good Repair
